#source_node	source_class	dest_node	dest_class	edge_class
449	h	196	s	h-s
450	h	196	s	h-s
519	h	196	s	h-s
540	h	196	s	h-s
470	h	42	s	h-s
444	h	36	s	h-s
383	h	113	s	h-s
370	h	113	s	h-s
414	h	113	s	h-s
469	h	113	s	h-s
478	h	113	s	h-s
450	h	113	s	h-s
545	h	113	s	h-s
417	h	113	s	h-s
465	h	113	s	h-s
643	h	113	s	h-s
466	h	113	s	h-s
587	h	113	s	h-s
443	h	113	s	h-s
467	h	113	s	h-s
495	h	113	s	h-s
450	h	103	s	h-s
516	h	103	s	h-s
771	h	103	s	h-s
381	h	90	s	h-s
507	h	90	s	h-s
366	h	90	s	h-s
801	h	90	s	h-s
446	h	90	s	h-s
515	h	90	s	h-s
381	h	120	s	h-s
366	h	120	s	h-s
801	h	120	s	h-s
446	h	120	s	h-s
515	h	120	s	h-s
504	h	359	s	h-s
415	h	153	s	h-s
493	h	153	s	h-s
454	h	153	s	h-s
507	h	30	s	h-s
520	h	39	s	h-s
476	h	39	s	h-s
570	h	39	s	h-s
367	h	39	s	h-s
570	h	6	s	h-s
375	h	197	s	h-s
567	h	197	s	h-s
771	h	197	s	h-s
427	h	197	s	h-s
437	h	197	s	h-s
539	h	197	s	h-s
438	h	197	s	h-s
855	h	1	s	h-s
509	h	1	s	h-s
469	h	1	s	h-s
544	h	1	s	h-s
450	h	1	s	h-s
545	h	1	s	h-s
731	h	1	s	h-s
400	h	1	s	h-s
643	h	1	s	h-s
520	h	1	s	h-s
587	h	1	s	h-s
387	h	1	s	h-s
733	h	1	s	h-s
499	h	1	s	h-s
687	h	1	s	h-s
378	h	1	s	h-s
650	h	36	s	h-s
746	h	36	s	h-s
537	h	6	s	h-s
721	h	6	s	h-s
834	h	6	s	h-s
373	h	53	s	h-s
535	h	53	s	h-s
415	h	52	s	h-s
588	h	43	s	h-s
856	h	41	s	h-s
486	h	41	s	h-s
583	h	41	s	h-s
463	h	18	s	h-s
856	h	18	s	h-s
486	h	18	s	h-s
440	h	18	s	h-s
570	h	18	s	h-s
408	h	18	s	h-s
370	h	18	s	h-s
760	h	18	s	h-s
468	h	23	s	h-s
446	h	102	s	h-s
446	h	19	s	h-s
660	h	5	s	h-s
660	h	5	s	h-s
383	h	198	s	h-s
660	h	198	s	h-s
431	h	198	s	h-s
521	h	198	s	h-s
375	h	198	s	h-s
376	h	198	s	h-s
440	h	198	s	h-s
550	h	198	s	h-s
400	h	198	s	h-s
660	h	198	s	h-s
438	h	198	s	h-s
420	h	198	s	h-s
378	h	198	s	h-s
561	h	26	s	h-s
540	h	26	s	h-s
429	h	26	s	h-s
480	h	26	s	h-s
550	h	26	s	h-s
519	h	26	s	h-s
540	h	26	s	h-s
637	h	26	s	h-s
445	h	26	s	h-s
731	h	8	s	h-s
565	h	8	s	h-s
418	h	8	s	h-s
733	h	8	s	h-s
420	h	54	s	h-s
440	h	57	s	h-s
420	h	57	s	h-s
375	h	199	s	h-s
368	h	199	s	h-s
417	h	199	s	h-s
387	h	199	s	h-s
436	h	199	s	h-s
377	h	199	s	h-s
426	h	199	s	h-s
740	h	5	s	h-s
669	h	42	s	h-s
550	h	42	s	h-s
553	h	42	s	h-s
669	h	5	s	h-s
553	h	5	s	h-s
371	h	79	s	h-s
746	h	79	s	h-s
746	h	2	s	h-s
498	h	16	s	h-s
575	h	15	s	h-s
604	h	15	s	h-s
784	h	51	s	h-s
750	h	51	s	h-s
750	h	53	s	h-s
519	h	79	s	h-s
724	h	79	s	h-s
724	h	20	s	h-s
399	h	41	s	h-s
795	h	41	s	h-s
516	h	54	s	h-s
538	h	54	s	h-s
480	h	54	s	h-s
523	h	5	s	h-s
510	h	24	s	h-s
846	h	24	s	h-s
388	h	48	s	h-s
388	h	77	s	h-s
383	h	200	s	h-s
391	h	200	s	h-s
476	h	200	s	h-s
384	h	200	s	h-s
376	h	200	s	h-s
428	h	200	s	h-s
473	h	200	s	h-s
475	h	200	s	h-s
507	h	43	s	h-s
563	h	43	s	h-s
381	h	180	s	h-s
454	h	12	s	h-s
399	h	66	s	h-s
479	h	11	s	h-s
576	h	11	s	h-s
391	h	126	s	h-s
583	h	126	s	h-s
430	h	126	s	h-s
410	h	116	s	h-s
390	h	53	s	h-s
644	h	14	s	h-s
557	h	119	s	h-s
440	h	119	s	h-s
644	h	119	s	h-s
611	h	16	s	h-s
484	h	122	s	h-s
414	h	122	s	h-s
485	h	122	s	h-s
450	h	122	s	h-s
560	h	122	s	h-s
857	h	122	s	h-s
434	h	122	s	h-s
400	h	122	s	h-s
393	h	122	s	h-s
436	h	122	s	h-s
623	h	122	s	h-s
495	h	122	s	h-s
468	h	91	s	h-s
443	h	91	s	h-s
644	h	91	s	h-s
397	h	91	s	h-s
484	h	90	s	h-s
375	h	90	s	h-s
427	h	90	s	h-s
560	h	90	s	h-s
448	h	90	s	h-s
480	h	90	s	h-s
550	h	90	s	h-s
400	h	90	s	h-s
390	h	90	s	h-s
540	h	90	s	h-s
637	h	90	s	h-s
839	h	90	s	h-s
484	h	120	s	h-s
427	h	120	s	h-s
560	h	120	s	h-s
448	h	120	s	h-s
480	h	120	s	h-s
550	h	120	s	h-s
540	h	120	s	h-s
637	h	120	s	h-s
839	h	120	s	h-s
840	h	5	s	h-s
550	h	5	s	h-s
630	h	5	s	h-s
440	h	67	s	h-s
655	h	67	s	h-s
440	h	89	s	h-s
655	h	89	s	h-s
386	h	89	s	h-s
430	h	89	s	h-s
406	h	89	s	h-s
385	h	49	s	h-s
405	h	2	s	h-s
481	h	66	s	h-s
537	h	98	s	h-s
371	h	98	s	h-s
398	h	98	s	h-s
611	h	98	s	h-s
610	h	16	s	h-s
467	h	16	s	h-s
435	h	127	s	h-s
385	h	127	s	h-s
517	h	127	s	h-s
666	h	127	s	h-s
395	h	127	s	h-s
444	h	127	s	h-s
393	h	60	s	h-s
447	h	60	s	h-s
443	h	17	s	h-s
420	h	126	s	h-s
561	h	31	s	h-s
369	h	36	s	h-s
670	h	36	s	h-s
369	h	42	s	h-s
398	h	42	s	h-s
670	h	42	s	h-s
368	h	103	s	h-s
369	h	103	s	h-s
427	h	103	s	h-s
398	h	103	s	h-s
670	h	103	s	h-s
570	h	153	s	h-s
419	h	153	s	h-s
570	h	66	s	h-s
419	h	66	s	h-s
373	h	24	s	h-s
780	h	24	s	h-s
446	h	24	s	h-s
455	h	359	s	h-s
468	h	10	s	h-s
530	h	53	s	h-s
504	h	13	s	h-s
433	h	13	s	h-s
530	h	13	s	h-s
507	h	175	s	h-s
858	h	0	s	h-s
859	h	0	s	h-s
413	h	103	s	h-s
467	h	103	s	h-s
524	h	103	s	h-s
413	h	14	s	h-s
470	h	14	s	h-s
467	h	14	s	h-s
479	h	104	s	h-s
413	h	104	s	h-s
576	h	104	s	h-s
470	h	104	s	h-s
400	h	104	s	h-s
443	h	104	s	h-s
467	h	104	s	h-s
524	h	104	s	h-s
477	h	76	s	h-s
743	h	76	s	h-s
826	h	359	s	h-s
695	h	359	s	h-s
560	h	359	s	h-s
827	h	359	s	h-s
435	h	359	s	h-s
603	h	359	s	h-s
604	h	359	s	h-s
410	h	113	s	h-s
384	h	113	s	h-s
541	h	113	s	h-s
525	h	98	s	h-s
400	h	98	s	h-s
386	h	6	s	h-s
369	h	14	s	h-s
369	h	4	s	h-s
447	h	4	s	h-s
406	h	76	s	h-s
484	h	66	s	h-s
801	h	0	s	h-s
370	h	12	s	h-s
485	h	18	s	h-s
590	h	18	s	h-s
420	h	18	s	h-s
490	h	18	s	h-s
410	h	18	s	h-s
669	h	98	s	h-s
485	h	98	s	h-s
486	h	98	s	h-s
590	h	98	s	h-s
420	h	98	s	h-s
490	h	98	s	h-s
410	h	98	s	h-s
590	h	21	s	h-s
510	h	5	s	h-s
391	h	201	s	h-s
368	h	201	s	h-s
460	h	201	s	h-s
376	h	201	s	h-s
427	h	201	s	h-s
449	h	201	s	h-s
398	h	201	s	h-s
366	h	201	s	h-s
370	h	201	s	h-s
561	h	124	s	h-s
391	h	124	s	h-s
364	h	124	s	h-s
385	h	124	s	h-s
419	h	124	s	h-s
401	h	18	s	h-s
401	h	75	s	h-s
401	h	359	s	h-s
453	h	359	s	h-s
520	h	21	s	h-s
410	h	21	s	h-s
453	h	21	s	h-s
390	h	21	s	h-s
396	h	85	s	h-s
536	h	27	s	h-s
454	h	27	s	h-s
430	h	27	s	h-s
377	h	27	s	h-s
611	h	24	s	h-s
606	h	202	s	h-s
360	h	202	s	h-s
860	h	202	s	h-s
829	h	202	s	h-s
709	h	202	s	h-s
581	h	202	s	h-s
451	h	70	s	h-s
570	h	3	s	h-s
687	h	3	s	h-s
366	h	4	s	h-s
635	h	4	s	h-s
520	h	2	s	h-s
545	h	2	s	h-s
561	h	203	s	h-s
391	h	203	s	h-s
460	h	203	s	h-s
744	h	203	s	h-s
514	h	203	s	h-s
559	h	24	s	h-s
440	h	24	s	h-s
805	h	24	s	h-s
395	h	24	s	h-s
623	h	24	s	h-s
520	h	53	s	h-s
706	h	10	s	h-s
434	h	10	s	h-s
615	h	10	s	h-s
435	h	47	s	h-s
490	h	47	s	h-s
391	h	73	s	h-s
385	h	73	s	h-s
367	h	59	s	h-s
415	h	185	s	h-s
375	h	185	s	h-s
416	h	185	s	h-s
400	h	185	s	h-s
398	h	185	s	h-s
419	h	185	s	h-s
405	h	185	s	h-s
571	h	56	s	h-s
374	h	56	s	h-s
666	h	56	s	h-s
361	h	53	s	h-s
571	h	53	s	h-s
374	h	53	s	h-s
666	h	53	s	h-s
361	h	116	s	h-s
571	h	116	s	h-s
374	h	116	s	h-s
666	h	116	s	h-s
678	h	359	s	h-s
634	h	5	s	h-s
371	h	8	s	h-s
384	h	8	s	h-s
583	h	8	s	h-s
521	h	81	s	h-s
468	h	81	s	h-s
529	h	81	s	h-s
427	h	81	s	h-s
480	h	81	s	h-s
564	h	81	s	h-s
521	h	40	s	h-s
529	h	40	s	h-s
564	h	40	s	h-s
860	h	26	s	h-s
681	h	26	s	h-s
555	h	36	s	h-s
539	h	36	s	h-s
555	h	58	s	h-s
504	h	204	s	h-s
375	h	204	s	h-s
829	h	204	s	h-s
385	h	204	s	h-s
588	h	204	s	h-s
398	h	204	s	h-s
424	h	204	s	h-s
454	h	204	s	h-s
397	h	204	s	h-s
861	h	81	s	h-s
414	h	81	s	h-s
863	h	81	s	h-s
460	h	81	s	h-s
861	h	5	s	h-s
863	h	5	s	h-s
417	h	205	s	h-s
469	h	16	s	h-s
544	h	16	s	h-s
465	h	16	s	h-s
466	h	16	s	h-s
587	h	16	s	h-s
360	h	43	s	h-s
479	h	43	s	h-s
576	h	43	s	h-s
445	h	43	s	h-s
454	h	43	s	h-s
376	h	56	s	h-s
449	h	56	s	h-s
393	h	56	s	h-s
385	h	56	s	h-s
420	h	56	s	h-s
399	h	35	s	h-s
393	h	35	s	h-s
414	h	72	s	h-s
375	h	72	s	h-s
376	h	72	s	h-s
449	h	72	s	h-s
399	h	72	s	h-s
400	h	72	s	h-s
393	h	72	s	h-s
385	h	72	s	h-s
454	h	72	s	h-s
420	h	72	s	h-s
658	h	24	s	h-s
864	h	24	s	h-s
383	h	119	s	h-s
445	h	119	s	h-s
367	h	119	s	h-s
445	h	63	s	h-s
761	h	82	s	h-s
536	h	82	s	h-s
367	h	82	s	h-s
761	h	11	s	h-s
536	h	11	s	h-s
706	h	3	s	h-s
706	h	4	s	h-s
431	h	36	s	h-s
401	h	36	s	h-s
420	h	36	s	h-s
440	h	206	s	h-s
445	h	206	s	h-s
808	h	5	s	h-s
644	h	5	s	h-s
500	h	58	s	h-s
435	h	58	s	h-s
451	h	79	s	h-s
533	h	75	s	h-s
476	h	180	s	h-s
371	h	180	s	h-s
376	h	180	s	h-s
655	h	180	s	h-s
398	h	180	s	h-s
498	h	180	s	h-s
409	h	180	s	h-s
426	h	180	s	h-s
455	h	207	s	h-s
467	h	207	s	h-s
371	h	10	s	h-s
504	h	93	s	h-s
407	h	93	s	h-s
460	h	175	s	h-s
449	h	175	s	h-s
434	h	175	s	h-s
385	h	175	s	h-s
588	h	175	s	h-s
386	h	175	s	h-s
430	h	175	s	h-s
405	h	175	s	h-s
434	h	67	s	h-s
608	h	14	s	h-s
376	h	110	s	h-s
450	h	110	s	h-s
644	h	102	s	h-s
400	h	51	s	h-s
476	h	61	s	h-s
567	h	61	s	h-s
387	h	61	s	h-s
390	h	61	s	h-s
438	h	61	s	h-s
524	h	61	s	h-s
360	h	79	s	h-s
763	h	79	s	h-s
766	h	79	s	h-s
763	h	16	s	h-s
766	h	16	s	h-s
368	h	44	s	h-s
549	h	44	s	h-s
424	h	44	s	h-s
438	h	44	s	h-s
414	h	107	s	h-s
368	h	107	s	h-s
478	h	107	s	h-s
376	h	107	s	h-s
549	h	107	s	h-s
424	h	107	s	h-s
476	h	80	s	h-s
414	h	80	s	h-s
368	h	80	s	h-s
478	h	80	s	h-s
376	h	80	s	h-s
549	h	80	s	h-s
557	h	5	s	h-s
615	h	23	s	h-s
599	h	14	s	h-s
370	h	5	s	h-s
383	h	155	s	h-s
460	h	155	s	h-s
538	h	155	s	h-s
655	h	155	s	h-s
389	h	155	s	h-s
461	h	155	s	h-s
608	h	155	s	h-s
397	h	155	s	h-s
383	h	30	s	h-s
460	h	30	s	h-s
538	h	30	s	h-s
440	h	30	s	h-s
655	h	30	s	h-s
389	h	30	s	h-s
461	h	30	s	h-s
608	h	30	s	h-s
397	h	30	s	h-s
586	h	35	s	h-s
549	h	185	s	h-s
417	h	185	s	h-s
519	h	185	s	h-s
420	h	185	s	h-s
408	h	185	s	h-s
510	h	60	s	h-s
376	h	60	s	h-s
439	h	79	s	h-s
441	h	79	s	h-s
638	h	79	s	h-s
639	h	79	s	h-s
439	h	16	s	h-s
441	h	16	s	h-s
638	h	16	s	h-s
639	h	16	s	h-s
589	h	36	s	h-s
616	h	36	s	h-s
403	h	36	s	h-s
730	h	36	s	h-s
588	h	36	s	h-s
517	h	36	s	h-s
535	h	36	s	h-s
589	h	23	s	h-s
616	h	23	s	h-s
403	h	23	s	h-s
707	h	23	s	h-s
730	h	23	s	h-s
726	h	23	s	h-s
588	h	23	s	h-s
517	h	23	s	h-s
631	h	23	s	h-s
535	h	23	s	h-s
426	h	23	s	h-s
589	h	14	s	h-s
707	h	14	s	h-s
730	h	14	s	h-s
588	h	14	s	h-s
535	h	14	s	h-s
589	h	16	s	h-s
616	h	16	s	h-s
707	h	16	s	h-s
730	h	16	s	h-s
726	h	16	s	h-s
517	h	16	s	h-s
535	h	16	s	h-s
588	h	0	s	h-s
535	h	0	s	h-s
448	h	13	s	h-s
546	h	116	s	h-s
546	h	13	s	h-s
503	h	13	s	h-s
476	h	131	s	h-s
387	h	116	s	h-s
406	h	116	s	h-s
367	h	43	s	h-s
375	h	115	s	h-s
429	h	115	s	h-s
430	h	115	s	h-s
557	h	106	s	h-s
708	h	106	s	h-s
520	h	106	s	h-s
865	h	106	s	h-s
377	h	106	s	h-s
469	h	5	s	h-s
670	h	5	s	h-s
731	h	5	s	h-s
514	h	5	s	h-s
600	h	123	s	h-s
730	h	123	s	h-s
707	h	123	s	h-s
361	h	123	s	h-s
428	h	123	s	h-s
495	h	123	s	h-s
426	h	123	s	h-s
378	h	16	s	h-s
460	h	208	s	h-s
450	h	208	s	h-s
400	h	208	s	h-s
393	h	208	s	h-s
461	h	208	s	h-s
576	h	23	s	h-s
410	h	4	s	h-s
443	h	4	s	h-s
470	h	4	s	h-s
373	h	94	s	h-s
866	h	107	s	h-s
479	h	77	s	h-s
440	h	77	s	h-s
470	h	77	s	h-s
593	h	77	s	h-s
438	h	77	s	h-s
420	h	77	s	h-s
747	h	77	s	h-s
373	h	81	s	h-s
498	h	4	s	h-s
408	h	4	s	h-s
426	h	4	s	h-s
480	h	198	s	h-s
507	h	198	s	h-s
640	h	198	s	h-s
566	h	198	s	h-s
371	h	118	s	h-s
414	h	118	s	h-s
375	h	118	s	h-s
376	h	118	s	h-s
513	h	118	s	h-s
398	h	118	s	h-s
563	h	118	s	h-s
371	h	169	s	h-s
414	h	169	s	h-s
376	h	169	s	h-s
513	h	169	s	h-s
563	h	169	s	h-s
460	h	83	s	h-s
368	h	83	s	h-s
404	h	83	s	h-s
507	h	83	s	h-s
461	h	83	s	h-s
360	h	122	s	h-s
609	h	122	s	h-s
434	h	94	s	h-s
726	h	94	s	h-s
397	h	94	s	h-s
378	h	94	s	h-s
434	h	77	s	h-s
726	h	77	s	h-s
508	h	131	s	h-s
415	h	131	s	h-s
658	h	131	s	h-s
549	h	131	s	h-s
867	h	35	s	h-s
580	h	14	s	h-s
650	h	14	s	h-s
369	h	35	s	h-s
498	h	35	s	h-s
426	h	35	s	h-s
520	h	78	s	h-s
415	h	78	s	h-s
404	h	78	s	h-s
385	h	78	s	h-s
746	h	78	s	h-s
405	h	78	s	h-s
459	h	43	s	h-s
805	h	43	s	h-s
459	h	44	s	h-s
805	h	44	s	h-s
594	h	44	s	h-s
459	h	13	s	h-s
805	h	13	s	h-s
594	h	13	s	h-s
610	h	48	s	h-s
410	h	116	s	h-s
449	h	116	s	h-s
610	h	116	s	h-s
367	h	116	s	h-s
635	h	116	s	h-s
388	h	72	s	h-s
378	h	72	s	h-s
628	h	54	s	h-s
635	h	54	s	h-s
628	h	10	s	h-s
661	h	10	s	h-s
628	h	48	s	h-s
661	h	48	s	h-s
628	h	359	s	h-s
661	h	359	s	h-s
579	h	122	s	h-s
610	h	122	s	h-s
868	h	122	s	h-s
583	h	122	s	h-s
424	h	122	s	h-s
426	h	122	s	h-s
378	h	122	s	h-s
446	h	5	s	h-s
363	h	67	s	h-s
365	h	67	s	h-s
363	h	6	s	h-s
360	h	24	s	h-s
369	h	26	s	h-s
437	h	73	s	h-s
564	h	73	s	h-s
507	h	10	s	h-s
440	h	48	s	h-s
507	h	48	s	h-s
541	h	48	s	h-s
446	h	48	s	h-s
428	h	58	s	h-s
444	h	58	s	h-s
447	h	58	s	h-s
427	h	112	s	h-s
588	h	112	s	h-s
454	h	112	s	h-s
370	h	112	s	h-s
700	h	359	s	h-s
578	h	115	s	h-s
583	h	115	s	h-s
437	h	115	s	h-s
474	h	115	s	h-s
438	h	115	s	h-s
495	h	115	s	h-s
485	h	14	s	h-s
456	h	54	s	h-s
533	h	54	s	h-s
408	h	54	s	h-s
533	h	47	s	h-s
546	h	23	s	h-s
533	h	23	s	h-s
420	h	23	s	h-s
869	h	209	s	h-s
467	h	209	s	h-s
490	h	209	s	h-s
435	h	120	s	h-s
640	h	120	s	h-s
600	h	58	s	h-s
723	h	58	s	h-s
588	h	58	s	h-s
366	h	58	s	h-s
499	h	58	s	h-s
839	h	58	s	h-s
724	h	58	s	h-s
721	h	8	s	h-s
600	h	8	s	h-s
723	h	8	s	h-s
588	h	8	s	h-s
366	h	8	s	h-s
499	h	8	s	h-s
839	h	8	s	h-s
724	h	8	s	h-s
426	h	53	s	h-s
471	h	10	s	h-s
471	h	69	s	h-s
593	h	69	s	h-s
504	h	54	s	h-s
487	h	54	s	h-s
446	h	42	s	h-s
360	h	210	s	h-s
375	h	210	s	h-s
376	h	210	s	h-s
428	h	210	s	h-s
571	h	210	s	h-s
846	h	53	s	h-s
509	h	47	s	h-s
509	h	100	s	h-s
476	h	211	s	h-s
375	h	211	s	h-s
384	h	211	s	h-s
368	h	211	s	h-s
449	h	211	s	h-s
440	h	211	s	h-s
507	h	211	s	h-s
398	h	211	s	h-s
387	h	211	s	h-s
406	h	211	s	h-s
655	h	359	s	h-s
428	h	68	s	h-s
443	h	68	s	h-s
424	h	68	s	h-s
644	h	68	s	h-s
599	h	35	s	h-s
540	h	76	s	h-s
460	h	76	s	h-s
433	h	76	s	h-s
450	h	76	s	h-s
530	h	76	s	h-s
546	h	76	s	h-s
517	h	76	s	h-s
657	h	76	s	h-s
461	h	76	s	h-s
517	h	359	s	h-s
657	h	359	s	h-s
540	h	110	s	h-s
460	h	110	s	h-s
433	h	110	s	h-s
546	h	110	s	h-s
517	h	110	s	h-s
657	h	110	s	h-s
461	h	110	s	h-s
657	h	0	s	h-s
540	h	66	s	h-s
433	h	66	s	h-s
517	h	66	s	h-s
657	h	66	s	h-s
430	h	212	s	h-s
430	h	154	s	h-s
463	h	36	s	h-s
870	h	36	s	h-s
386	h	36	s	h-s
430	h	36	s	h-s
747	h	36	s	h-s
724	h	53	s	h-s
478	h	94	s	h-s
670	h	94	s	h-s
670	h	44	s	h-s
637	h	44	s	h-s
489	h	8	s	h-s
541	h	84	s	h-s
390	h	84	s	h-s
446	h	84	s	h-s
400	h	9	s	h-s
445	h	9	s	h-s
446	h	9	s	h-s
541	h	47	s	h-s
446	h	47	s	h-s
440	h	6	s	h-s
541	h	6	s	h-s
446	h	6	s	h-s
440	h	23	s	h-s
541	h	23	s	h-s
446	h	23	s	h-s
541	h	359	s	h-s
450	h	167	s	h-s
399	h	167	s	h-s
531	h	167	s	h-s
443	h	167	s	h-s
454	h	4	s	h-s
870	h	82	s	h-s
870	h	10	s	h-s
417	h	87	s	h-s
570	h	87	s	h-s
387	h	87	s	h-s
445	h	87	s	h-s
870	h	87	s	h-s
550	h	24	s	h-s
443	h	90	s	h-s
555	h	90	s	h-s
555	h	91	s	h-s
555	h	14	s	h-s
400	h	89	s	h-s
400	h	106	s	h-s
478	h	145	s	h-s
400	h	145	s	h-s
411	h	122	s	h-s
515	h	122	s	h-s
370	h	28	s	h-s
515	h	28	s	h-s
871	h	130	s	h-s
873	h	130	s	h-s
490	h	130	s	h-s
491	h	130	s	h-s
871	h	76	s	h-s
873	h	76	s	h-s
491	h	76	s	h-s
726	h	169	s	h-s
655	h	169	s	h-s
400	h	169	s	h-s
746	h	169	s	h-s
387	h	169	s	h-s
436	h	169	s	h-s
397	h	169	s	h-s
378	h	169	s	h-s
780	h	8	s	h-s
460	h	198	s	h-s
449	h	198	s	h-s
409	h	198	s	h-s
405	h	198	s	h-s
487	h	164	s	h-s
373	h	164	s	h-s
524	h	164	s	h-s
373	h	67	s	h-s
524	h	67	s	h-s
487	h	180	s	h-s
373	h	180	s	h-s
524	h	180	s	h-s
487	h	11	s	h-s
373	h	11	s	h-s
524	h	11	s	h-s
771	h	183	s	h-s
537	h	67	s	h-s
520	h	20	s	h-s
383	h	20	s	h-s
478	h	126	s	h-s
413	h	126	s	h-s
433	h	50	s	h-s
445	h	50	s	h-s
433	h	182	s	h-s
408	h	182	s	h-s
445	h	182	s	h-s
577	h	65	s	h-s
396	h	65	s	h-s
779	h	65	s	h-s
577	h	58	s	h-s
396	h	58	s	h-s
779	h	58	s	h-s
860	h	133	s	h-s
707	h	173	s	h-s
783	h	173	s	h-s
398	h	173	s	h-s
490	h	173	s	h-s
630	h	173	s	h-s
524	h	173	s	h-s
496	h	8	s	h-s
466	h	8	s	h-s
466	h	0	s	h-s
566	h	0	s	h-s
484	h	131	s	h-s
418	h	131	s	h-s
750	h	131	s	h-s
410	h	131	s	h-s
520	h	61	s	h-s
443	h	61	s	h-s
474	h	61	s	h-s
445	h	61	s	h-s
834	h	359	s	h-s
383	h	43	s	h-s
549	h	43	s	h-s
726	h	43	s	h-s
389	h	43	s	h-s
377	h	43	s	h-s
655	h	13	s	h-s
563	h	13	s	h-s
389	h	13	s	h-s
454	h	13	s	h-s
395	h	40	s	h-s
667	h	14	s	h-s
395	h	14	s	h-s
476	h	194	s	h-s
580	h	194	s	h-s
479	h	194	s	h-s
516	h	194	s	h-s
480	h	194	s	h-s
768	h	194	s	h-s
593	h	194	s	h-s
438	h	194	s	h-s
376	h	74	s	h-s
366	h	74	s	h-s
370	h	74	s	h-s
405	h	74	s	h-s
769	h	52	s	h-s
811	h	52	s	h-s
390	h	52	s	h-s
537	h	55	s	h-s
383	h	55	s	h-s
448	h	55	s	h-s
526	h	55	s	h-s
684	h	55	s	h-s
537	h	10	s	h-s
448	h	10	s	h-s
526	h	10	s	h-s
684	h	10	s	h-s
438	h	123	s	h-s
427	h	76	s	h-s
443	h	33	s	h-s
393	h	52	s	h-s
396	h	72	s	h-s
804	h	82	s	h-s
393	h	82	s	h-s
514	h	82	s	h-s
447	h	82	s	h-s
804	h	141	s	h-s
393	h	141	s	h-s
599	h	141	s	h-s
514	h	141	s	h-s
430	h	141	s	h-s
447	h	141	s	h-s
804	h	359	s	h-s
514	h	359	s	h-s
804	h	4	s	h-s
514	h	4	s	h-s
804	h	19	s	h-s
514	h	19	s	h-s
430	h	19	s	h-s
405	h	20	s	h-s
599	h	16	s	h-s
599	h	11	s	h-s
449	h	64	s	h-s
393	h	64	s	h-s
454	h	64	s	h-s
430	h	64	s	h-s
449	h	49	s	h-s
454	h	49	s	h-s
449	h	169	s	h-s
440	h	169	s	h-s
393	h	169	s	h-s
454	h	169	s	h-s
549	h	103	s	h-s
390	h	103	s	h-s
780	h	6	s	h-s
535	h	359	s	h-s
491	h	359	s	h-s
544	h	19	s	h-s
520	h	3	s	h-s
377	h	3	s	h-s
391	h	4	s	h-s
653	h	24	s	h-s
391	h	28	s	h-s
368	h	28	s	h-s
369	h	28	s	h-s
404	h	28	s	h-s
368	h	2	s	h-s
369	h	2	s	h-s
496	h	2	s	h-s
385	h	104	s	h-s
495	h	104	s	h-s
477	h	29	s	h-s
445	h	29	s	h-s
510	h	69	s	h-s
535	h	69	s	h-s
567	h	10	s	h-s
487	h	76	s	h-s
508	h	122	s	h-s
469	h	122	s	h-s
478	h	122	s	h-s
450	h	122	s	h-s
545	h	122	s	h-s
470	h	122	s	h-s
497	h	122	s	h-s
618	h	122	s	h-s
443	h	122	s	h-s
508	h	43	s	h-s
450	h	43	s	h-s
545	h	43	s	h-s
470	h	43	s	h-s
618	h	43	s	h-s
508	h	65	s	h-s
469	h	65	s	h-s
450	h	65	s	h-s
497	h	65	s	h-s
618	h	65	s	h-s
508	h	82	s	h-s
469	h	82	s	h-s
450	h	82	s	h-s
497	h	82	s	h-s
618	h	82	s	h-s
508	h	98	s	h-s
469	h	98	s	h-s
450	h	98	s	h-s
545	h	98	s	h-s
497	h	98	s	h-s
618	h	98	s	h-s
371	h	35	s	h-s
610	h	59	s	h-s
400	h	59	s	h-s
410	h	54	s	h-s
610	h	54	s	h-s
608	h	54	s	h-s
478	h	213	s	h-s
470	h	213	s	h-s
618	h	78	s	h-s
420	h	78	s	h-s
490	h	78	s	h-s
415	h	189	s	h-s
618	h	189	s	h-s
396	h	189	s	h-s
366	h	189	s	h-s
420	h	189	s	h-s
490	h	189	s	h-s
537	h	156	s	h-s
383	h	156	s	h-s
504	h	156	s	h-s
404	h	156	s	h-s
361	h	156	s	h-s
526	h	156	s	h-s
370	h	156	s	h-s
537	h	21	s	h-s
404	h	21	s	h-s
361	h	21	s	h-s
526	h	21	s	h-s
370	h	21	s	h-s
710	h	102	s	h-s
720	h	102	s	h-s
708	h	102	s	h-s
529	h	102	s	h-s
874	h	102	s	h-s
808	h	102	s	h-s
573	h	28	s	h-s
400	h	28	s	h-s
743	h	28	s	h-s
546	h	28	s	h-s
533	h	28	s	h-s
385	h	28	s	h-s
503	h	28	s	h-s
395	h	28	s	h-s
454	h	28	s	h-s
574	h	28	s	h-s
430	h	28	s	h-s
401	h	5	s	h-s
780	h	5	s	h-s
503	h	33	s	h-s
493	h	33	s	h-s
426	h	28	s	h-s
588	h	6	s	h-s
410	h	56	s	h-s
468	h	56	s	h-s
658	h	56	s	h-s
450	h	56	s	h-s
545	h	56	s	h-s
520	h	56	s	h-s
791	h	56	s	h-s
534	h	56	s	h-s
473	h	56	s	h-s
659	h	56	s	h-s
438	h	56	s	h-s
475	h	56	s	h-s
545	h	359	s	h-s
791	h	359	s	h-s
534	h	359	s	h-s
473	h	359	s	h-s
475	h	359	s	h-s
460	h	116	s	h-s
